"LIST-ID","occups"
"302656","medicus"
"302667","horrearius"
"302670","faenarius"
"302690","curator"
"302703","arcarius"
"302704","arcarius"
"302705","arcarius"
"302706","arcarius"
"302707","arcarius"
"302708","arcarius"
"302709","architectus"
"302710","architectus"
"302711","architectus"
"302712","argentarius"
"302715","scaenicus"
"302722","topiarius"
"302722","topiarius"
"302725","aurifex"
"302730","cellarius"
"302731","cellarius"
"302733","circitor"
"302734","archimagirus"
"302734","cocus"
"302734","cocus"
"302735","archimagirus"
"302736","cocus"
"302737","cocus"
"302738","cocus"
"302739","cocus"
"302751","scriba"
"302752","scriba"
"302753","scriba"
"302809","negotians"
"302829","dissignator"
"302848","arcarius"
"302854","lapidarius"
"302855","lecticarius"
"302855","lecticarius"
"302856","lecticarius"
"302857","lecticarius"
"302858","lecticarius"
"302858","lecticarius"
"302858","scriba"
"302859","lecticarius"
"302862","ornatrix"
"302863","ornatrix"
"302864","scriba"
"302878","medicus"
"302879","medicus"
"302880","medicus"
"302881","medicus"
"302882","medicus"
"302883","medicus"
"302884","medicus"
"302885","medicus"
"302886","sarcinatrix"
"302886","medicus"
"302887","medicus"
"302888","medicus"
"302889","medicus"
"302890","medicus"
"302891","medicus"
"302892","ocularius"
"302892","medicus"
"302893","ocularius"
"302893","medicus"
"302894","structor"
"302894","mensor"
"302895","mensor"
"302908","medicator"
"302915","mensor"
"302924","ornatrix"
"302936","ornator"
"302937","ornatrix"
"302938","ornatrix"
"302939","ornatrix"
"302940","ornatrix"
"302941","scriba"
"302957","ornatrix"
"302966","vestitor"
"302977","pistor"
"302978","pistor"
"302979","pistor"
"302980","pistor"
"302981","pistor"
"302993","aedifex"
"303009","faber tignuarius"
"303009","redemptor"
"303013","sarcinatrix"
"303014","sarcinatrix"
"303015","sarcinatrix"
"303018","aerarius"
"303020","specularius"
"303021","structor"
"303022","structor"
"303023","structor"
"303024","structor"
"303026","sutor"
"303029","tabernacularius"
"303030","tabernacularius"
"303058","topiarius"
"303068","unctor"
"303069","unctor"
"303070","unctor"
"303071","unctrix"
"303072","unctrix"
"303075","faber"
"303076","marmorarius"
"303076","structor"
"303076","pictor"
"303076","faber"
"303076","faber"
"303076","faber"
"303076","faber"
"303077","tabernarius"
"303077","tabernarius"
"303077","tabernarius"
"303077","tubarius"
"303078","abietarius"
"303082","horrearius"
"303104","aquarius"
"303106","aerarius"
"303106","aerarius"
"303107","aerarius"
"303108","aerarius"
"303109","aerarius"
"303110","aerarius"
"303111","aerarius"
"303112","albarius"
"303115","aluminarius"
"303117","anularius"
"303117","anularius"
"303118","aquarius"
"303119","arcarius"
"303120","arcarius"
"303121","arcarius"
"303123","arcarius"
"303124","architectus"
"303124","architectus"
"303125","architectus"
"303126","architectus"
"303127","architectus"
"303128","argentarius"
"303129","argentarius"
"303130","argentarius"
"303131","argentarius"
"303132","argentarius"
"303133","argentarius"
"303134","argentarius"
"303135","argentarius"
"303136","argentarius"
"303137","argentarius"
"303138","argentarius"
"303139","argentarius"
"303140","argentarius"
"303141","argentarius"
"303142","argentarius"
"303143","argentarius"
"303144","argentarius"
"303145","argentarius"
"303146","argentarius"
"303147","argentarius"
"303147","ornatrix"
"303148","argentarius"
"303150","argentarius"
"303151","argentarius"
"303151","nummularius"
"303152","argentarius"
"303153","argentarius"
"303154","argentarius"
"303154","argentarius"
"303154","argentarius"
"303154","argentarius"
"303154","vinarius"
"303154","vinarius"
"303154","vinarius"
"303154","vinarius"
"303154","vinarius"
"303154","vinarius"
"303154","coactor"
"303155","argentarius"
"303155","vinarius"
"303156","argentarius"
"303157","argentarius"
"303158","argentarius"
"303159","aerarius"
"303159","coactor"
"303160","coactor"
"303161","coactor"
"303162","vinarius"
"303162","vinarius"
"303162","coactor"
"303162","gerulus"
"303163","vinarius"
"303163","coactor"
"303174","aurificus"
"303175","aurificus"
"303176","aurifex"
"303177","aurifex"
"303178","aurificus"
"303179","aurifex"
"303180","aurifex"
"303181","argentarius"
"303181","aurarius"
"303182","brattearius"
"303183","brattearius"
"303184","acceptor"
"303187","axearius"
"303187","axearius"
"303193","caelator"
"303195","calcariensis"
"303196","calcarensis"
"303197","caligarius"
"303197","caligarius"
"303198","boarius"
"303199","candelabrarius"
"303199","coronarius"
"303200","candelabrarius"
"303201","candidator"
"303202","sutor"
"303204","capsarius"
"303206","capsarius"
"303208","carbonarus"
"303211","cabator"
"303215","cellarius"
"303216","cellarius"
"303217","cellarius"
"303218","cellarius"
"303219","cellarius"
"303220","cellarius"
"303222","cellarius"
"303223","cellarius"
"303224","cellarius"
"303225","cellarius"
"303225","furnarius"
"303226","centonarius"
"303226","arcarius"
"303226","arcarius"
"303227","chartarius"
"303228","chartarius"
"303229","circitor"
"303230","citrarius"
"303231","clavarius"
"303232","claustrarius"
"303233","cocus"
"303234","scriba"
"303234","cocus"
"303235","cocus"
"303235","cocus"
"303236","cocus"
"303237","cocus"
"303238","cocus"
"303239","cocus"
"303240","cocus"
"303241","cocus"
"303242","cocus"
"303243","cocus"
"303244","cocus"
"303249","conditarius"
"303250","confectorarius"
"303251","coriarius"
"303252","corarius"
"303253","coronarius"
"303255","crepidarius"
"303261","textor"
"303264","pistor"
"303294","curator"
"303317","ornatrix"
"303345","dissignator"
"303346","dulciarius"
"303347","eborarius"
"303356","exonerator"
"303357","faber"
"303358","faber"
"303358","faber"
"303359","faber"
"303360","faber"
"303361","faber"
"303362","faber argentarius"
"303363","faber argentarius"
"303364","faber argentarius"
"303365","faber argentarius"
"303366","automatarius"
"303366","faber"
"303367","faber"
"303367","faber"
"303368","eborarius"
"303368","faber"
"303370","ferrarius"
"303371","ferrius"
"303371","faber"
"303372","faber intestinarius"
"303373","oculariarius"
"303373","faber"
"303375","faber"
"303376","faber tignuarius"
"303376","possessor"
"303376","faber"
"303376","faber"
"303376","faber"
"303377","faber tignuarius"
"303378","faber"
"303379","faber tignuarius"
"303380","faber tignuarius"
"303381","faber tignuarius"
"303382","faber tignuarius"
"303383","faber tignuarius"
"303384","faber tignuarius"
"303385","faber tignuarius"
"303386","faber tignarius"
"303386","intestinarius"
"303387","faber"
"303388","faber"
"303389","faenarius"
"303390","flaturarius"
"303391","flaturarius"
"303392","flaturarius"
"303393","florentinarius"
"303394","fontanus"
"303398","frumentarius"
"303399","fullo"
"303400","fullo"
"303401","fullo"
"303402","gaunacarius"
"303403","caelator"
"303404","gemmarius"
"303405","gemmarius"
"303406","gemmarius"
"303407","gemmarius"
"303407","sculptor"
"303409","gerulus"
"303410","gerulus"
"303411","gerulus"
"303412","gerulus"
"303413","gladiarius"
"303414","glutinarius"
"303417","scriba"
"303428","holitor"
"303429","holitor"
"303430","holitor"
"303431","horrearius"
"303432","horrearius"
"303433","horrearius"
"303434","lecticarius"
"303434","marmorarius"
"303434","horrearius"
"303434","horrearius"
"303434","ornatrix"
"303434","politor"
"303434","pistor"
"303434","tector"
"303434","faber"
"303436","horrearius"
"303437","horrearius"
"303438","horrearius"
"303439","horrearius"
"303440","horrearius"
"303441","horrearius"
"303445","hortolanus"
"303456","inundatoris"
"303457","iumentarius"
"303461","lanarius"
"303462","lanarius"
"303463","lanarius"
"303464","lanarius"
"303465","lanarius"
"303465","tonstrix"
"303466","coactiliarius"
"303466","lanarius"
"303467","quasillaria"
"303471","lanius"
"303472","lanius"
"303475","lecticarius"
"303476","lecticarius"
"303477","lecticarius"
"303478","lecticarius"
"303479","lecticarius"
"303480","lecticarius"
"303481","iumentarius"
"303481","iumentarius"
"303481","lecticarius"
"303481","lecticarius"
"303481","lecticarius"
"303481","medicus"
"303481","medicus"
"303482","lecticarius"
"303483","lecticarius"
"303484","lecticarius"
"303485","lecticarius"
"303496","lintiarius"
"303497","locularius"
"303498","lorarius"
"303501","lintrarius"
"303502","macellarius"
"303503","machinator"
"303509","medicus"
"303514","margaritarius"
"303515","margaritarius"
"303516","margaritarius"
"303517","margaritarius"
"303518","margaritarius"
"303519","margaritarius"
"303520","marmorarius"
"303521","marmorarius"
"303522","marmorarius"
"303523","marmorarius"
"303524","marmorarius"
"303525","marmorarius"
"303526","marmorarius"
"303527","scriptor"
"303528","subaedianus"
"303529","subaedianus"
"303531","materiarius"
"303536","medicus"
"303536","scriba"
"303537","medicus"
"303538","medicus"
"303539","medicus"
"303540","medicus"
"303541","medicus"
"303542","medicus"
"303543","medicus"
"303544","medicus"
"303545","medicus"
"303546","medicus"
"303547","medicus"
"303548","medicus"
"303549","medicus"
"303550","medicus"
"303551","medicus"
"303552","medicus"
"303553","medicus"
"303554","medicus"
"303555","medicus"
"303556","medicus"
"303557","medicus"
"303558","medicus"
"303559","medicus"
"303560","medicus"
"303561","medicus"
"303562","medicus"
"303563","medicus"
"303564","medicus"
"303565","medicus"
"303566","medicus"
"303567","medicus"
"303568","medicus"
"303569","medicus"
"303570","medicus"
"303571","medicus"
"303573","ocularius"
"303573","medicus"
"303574","ocularius"
"303574","medicus"
"303575","ocularius"
"303575","medicus"
"303576","ocularius"
"303576","medicus"
"303577","ocularius"
"303577","medicus"
"303578","medicus"
"303578","venator"
"303587","mensor"
"303588","mensor"
"303589","mensor"
"303590","mensor"
"303591","mensor"
"303592","mensor"
"303593","mensor"
"303594","machinarius"
"303594","mensor"
"303595","vinariarius"
"303595","negotiator"
"303595","mensor"
"303596","mercator"
"303597","mercator"
"303598","mercator"
"303599","mercator"
"303599","suarius"
"303600","mercator"
"303608","barbaricarius"
"303614","musivarius"
"303618","negotiator"
"303619","negotiator"
"303620","negotiator"
"303621","negotians"
"303621","fossor"
"303622","negotiator"
"303623","negotians"
"303624","negotians"
"303624","negotians"
"303626","negotiator campi pecuarii"
"303627","negotians"
"303628","negotiator"
"303629","negotians"
"303630","negotiator"
"303630","ferrarius"
"303630","aerarius"
"303631","negotians ferrarius"
"303632","negotiator ferrarius"
"303633","coriarius"
"303633","negotians"
"303634","negotiator frumentarius"
"303635","negotiator lanarius"
"303636","negotiator lintiarius"
"303637","negotiator penoris et vinorum"
"303638","negotians"
"303639","pigmentarius"
"303639","negotians"
"303640","negotians"
"303641","negotiator sagarius"
"303641","mercator"
"303641","sagarius"
"303642","salsamentarius"
"303642","vinariarius"
"303642","negotians"
"303643","negotians"
"303643","negotians"
"303643","salsarius"
"303644","sericarius"
"303644","negotians"
"303645","negotians"
"303645","vinarius"
"303646","negotians"
"303646","vinarius"
"303647","negotians"
"303647","vinarius"
"303648","navicularius"
"303648","negotians"
"303648","vinarius"
"303648","curator"
"303656","ornatrix"
"303672","nummularius"
"303673","nummularius"
"303674","nummularius"
"303675","nummularius"
"303676","nummularius"
"303677","nummularius"
"303678","nummularius"
"303679","nummularius"
"303680","nummularius"
"303681","officinatrix"
"303682","olearius"
"303683","olearius"
"303684","olearius"
"303685","olearius"
"303693","ornatrix"
"303694","ornatrix"
"303695","ornatrix"
"303695","ornatrix"
"303696","ornatrix"
"303697","ornatrix"
"303698","ornatrix"
"303699","ornatrix"
"303699","pistor"
"303700","ornatrix"
"303701","ornatrix"
"303730","pastillarius"
"303731","pastillarius"
"303750","pictor"
"303751","pictor"
"303752","pictor"
"303753","pictor"
"303754","pictor"
"303755","pictor"
"303757","quadrigularius"
"303757","pictor"
"303758","scaenarius"
"303758","redemptor"
"303758","pictor"
"303759","pigmentarius"
"303760","pigmentarius"
"303762","piscator"
"303763","piscator"
"303765","pistor"
"303766","pistor"
"303767","pistor"
"303768","pistor"
"303769","pistor"
"303770","pistor"
"303771","pistor"
"303772","pistor"
"303773","pistor"
"303774","pistor"
"303775","plumarius"
"303776","plumarius"
"303777","plumbarius"
"303778","plumbarius"
"303779","plumbarius"
"303780","plumbarius"
"303781","plutiarius"
"303782","politor"
"303783","pomarius"
"303784","pomarius"
"303785","pomarius"
"303786","scalptor"
"303787","popinarius"
"303799","promus"
"303800","psecas"
"303801","pugillariarius"
"303803","purpurarius"
"303804","purpurarius"
"303805","purpurarius"
"303806","purpurarius"
"303807","purpurarius"
"303808","quasillaria"
"303809","quasillaria"
"303810","redemptor"
"303811","redemptor"
"303811","redemptor"
"303811","aerarius"
"303811","aerarius"
"303813","redemptor"
"303814","resinaria"
"303815","restio"
"303815","restio"
"303820","apparator"
"303821","apparator"
"303823","sagarius"
"303824","sagarius"
"303825","sagarius"
"303826","sagarius"
"303827","sagarius"
"303829","sagarius"
"303830","sagarius"
"303831","salsarius"
"303833","sarcinatrix"
"303834","sarcinatrix"
"303835","sarcinatrix"
"303836","sarcinatrix"
"303837","sarcinatrix"
"303838","sarcinatrix"
"303839","sarcinatrix"
"303840","sarcinatrix"
"303841","sarcinatrix"
"303842","sarcinatrix"
"303844","scutarius"
"303845","serrarius"
"303845","sector"
"303846","segmentarius"
"303851","sigillarius"
"303852","sigillariarius"
"303853","signarius"
"303853","artifex"
"303854","solatarius"
"303855","spatharius"
"303856","specularius"
"303857","specularius"
"303862","unctor"
"303863","structor"
"303864","structor"
"303865","structor"
"303866","structor"
"303867","structor"
"303868","structor"
"303869","structor"
"303870","parietarius"
"303870","structor"
"303879","tabernarius"
"303880","tabernarius"
"303887","artifex"
"303895","tibiarius"
"303896","tinctor"
"303897","tonsor"
"303897","tonsor"
"303898","tonsor"
"303899","tonsor"
"303900","tonsor"
"303901","tostrix"
"303902","tonsor"
"303903","topiarius"
"303904","topiarius"
"303905","topiarius"
"303906","topiarius"
"303907","topiarius"
"303908","topiarius"
"303909","argentarius"
"303910","tubularius"
"303911","vascularius"
"303912","vascularius"
"303913","vascularius"
"303914","vascularius"
"303915","vascularius"
"303916","vascularius"
"303917","argentarius"
"303917","vascularius"
"303920","vestiarius"
"303921","vestiarius"
"303922","vestiarius"
"303923","vestiarius"
"303924","vestiarius"
"303925","vestiarius"
"303926","vestiarius"
"303927","vestiarius"
"303928","vestiarius"
"303929","vestiarius"
"303930","vestiarius"
"303931","vestiarius"
"303932","vestiarius"
"303933","vestiarius"
"303934","vestiarius"
"303935","vestiarius"
"303936","vestiarius"
"303937","vestificus"
"303939","vestiplicus"
"303950","vinariarius"
"303951","vinarius"
"303953","scriba"
"303953","unctor"
"303954","unctor"
"303955","unctor"
"303957","unguentarius"
"303958","unguentarius"
"303959","unguentarius"
"303960","unguentarius"
"303961","unguentarius"
"303962","unguentarius"
"303963","unguentarius"
"303965","unguentarius"
"303965","institor"
"303987","acuclarius"
"303988","vinariarius"
"304003","conditor"
"304003","medicus"
"304003","sutor"
"304022","conditor"
"304023","conditor"
"304024","conditor"
"304026","conditor"
"304027","conditor"
"304028","conditor"
"304039","medicus"
"304042","scaenicus"
"304045","artifex"
"304046","scaenicus"
"304052","curator"
"304059","vestiarius"
"304060","mimus"
"304066","pantomimus"
"304066","scaenicus"
"304066","artifex"
"304067","pantomimus"
"304067","pantomimus"
"304068","pantomimus"
"304070","parasitus"
"304070","mimus"
"304096","scabillarius"
"304097","scabillarius"
"304098","scabillarius"
"304099","scabillarius"
"304105","athleta"
"304115","armamentarius"
"304120","retiarius"
"304122","retiarius"
"304122","curator"
"304122","medicus"
"304123","medicus"
"304123","medicus"
"304124","medicus"
"304134","spatharius"
"304135","retiarius"
"304154","retiarius"
"304159","venator"
"304163","curator"
"304164","scriba"
"304168","aerarius"
"304169","aeneator"
"304170","aeneator"
"304172","curator"
"304179","curator"
"304180","curator"
"304181","mensor"
"304182","curator"
"304182","curator"
"304182","curator"
"304182","curator"
"304182","curator"
"304182","curator"
"304186","aerarius"
"304187","signator"
"304195","fictor"
"304201","scriba"
"304202","scriba"
"304208","ollarius"
"304240","curator"
"304240","curator"
"304244","fullo"
"304269","curator"
"304270","curator"
"304271","curator"
"304272","curator"
"304273","curator"
"304274","curator"
"304275","curator"
"304276","curator"
"304277","curator"
"304278","curator"
"304278","curator"
"304279","curator"
"304280","curator"
"304281","curator"
"304282","scriba"
"304283","curator"
"304284","curator"
"304295","curator"
"304351","curator"
"304469","curator"
"304489","sutor"
"304561","aerarius"
"304561","aerarius"
"304561","scriba"
"304633","aerarius"
"304633","aerarius"
"304786","aerarius"
"304888","aedifex"
"304968","curator"
"304969","curator"
"305202","pomarius"
"305508","lanifica"
"305510","aerarius"
"305808","aerarius"
"306005","possessor"
"306519","forensis"
"306543","mensor"
"306867","aerarius"
"306880","aerarius"
"307154","aerarius"
"307243","pistor"
"307243","pistor"
"307321","aerarius"
"307395","possessor"
"307450","aerarius"
"308008","aerarius"
"308454","architectus"
"308723","aerarius"
"308723","aerarius"
"308728","ollarius"
"308838","aerarius"
"308986","aerarius"
"309010","aerarius"
"309193","aerarius"
"309263","aerarius"
"309313","pomarius"
"310139","aerarius"
"310414","aerarius"
"310495","aerarius"
"310578","aerarius"
"310812","arcarius"
"311367","aerarius"
"312117","sigillarius"
"312124","aerarius"
"312125","aerarius"
"312825","scriba"
"313913","possessor"
"313929","curator"
"314694","aerarius"
"315559","lectarius"
"315963","aerarius"
"316168","aerarius"
"316293","aerarius"
"316590","aerarius"
"318448","aerarius"
"318957","possessor"
"319213","medicus"
"319594","aerarius"
"319849","aerarius"
"319879","fidicinus"
"319879","tibicinus"
"320074","aerarius"
"322894","aerarius"
"323285","dendrophorus"
"323294","piscator"
"323294","urinator"
"323294","curator"
"323295","curator"
"323295","curator"
"323295","curator"
"323295","curator"
"323296","piscator"
"323296","urinator"
"323298","faber"
"323302","faber"
"323315","negotiator vinarius"
"323315","diffusor"
"323315","olearius"
"323315","curator"
"323315","curator"
"323315","nauta"
"323336","scriba"
"323357","pomarius"
"323388","medicus"
"323519","vitrarius"
"323606","scriptor"
"323608","aerarius"
"323609","aerarius"
"323610","aerarius"
"323612","aerarius"
"323613","aerarius"
"323614","aerarius"
"323622","aerarius"
"323623","aerarius"
"323624","aerarius"
"323625","aerarius"
"323636","aerarius"
"323815","medicus"
"324386","aerarius"
"325304","aerarius"
"325340","scriptor"
"325342","aerarius"
"325474","conditor"
"325577","aerarius"
"325810","quadratarius"
"325824","forensis"
"325840","operarius"
"325867","frumentarius"
"325890","margaritarius"
"325890","dendrophorus"
"325933","frumentarius"
"325995","curator"
"325998","pernarius"
"326002","curator"
"326005","curator"
"326006","curator"
"326007","curator"
"326010","curator"
"326018","architectus"
"326023","sagittarius"
"326036","tector"
"326043","medicus"
"326069","curator"
"326070","curator"
"326091","iumentarius"
"326091","curator"
"326091","curator"
"326103","iumentarius"
"326104","iumentarius"
"326111","curator"
"326139","scriba"
"326213","tignarius"
"326225","curator"
"326231","curator"
"326244","curator"
"326246","curator"
"326247","curator"
"326249","curator"
"326250","curator"
"326251","curator"
"326252","curator"
"326253","curator"
"326254","curator"
"326255","curator"
"326256","curator"
"326257","curator"
"326258","curator"
"326259","curator"
"326260","curator"
"326261","curator"
"326262","curator"
"326263","curator"
"326264","curator"
"326265","curator"
"326265","curator"
"326266","curator"
"326270","curator"
"326275","curator"
"326276","curator"
"326284","curator"
"326289","curator"
"326290","curator"
"326363","curator"
"326376","aerarius"
"326383","curator"
"326424","plumarius"
"326424","plumarius"
"326424","focarius"
"326424","lanarius"
"326425","tonsor"
"326725","curator"
"326725","curator"
"326725","scriba"
"326727","scriba"
"326728","scriba"
"326729","scriba"
"326730","scriba"
"326731","scriba"
"326732","scriba"
"326733","scriba"
"326734","scabillarius"
"326734","gerulus"
"326755","dissignator"
"326755","pantomimus"
"326755","pantomimus"
"326755","pantomimus"
"326755","pantomimus"
"326755","pantomimus"
"326755","pantomimus"
"326755","pantomimus"
"326755","pantomimus"
"326755","pantomimus"
"326755","asinarius"
"326755","scaenicus"
"326755","tibicinus"
"326755","acceptor"
"326755","acceptor"
"326755","aeneator"
"326755","aerarius"
"326755","curator"
"326755","curator"
"326755","curator"
"326795","fictor"
"326795","fictor"
"326800","fictor"
"326804","fictor"
"326823","purpurarius"
"326832","curator"
"326858","curator"
"326906","curator"
"326972","vexillarius"
"326981","medicus"
"326987","tractator"
"327030","curator"
"327043","curator"
"327070","frumentarius"
"327111","frumentarius"
"327112","frumentarius"
"327156","faber"
"327157","curator"
"327158","faber"
"327159","faber"
"327160","faber"
"327168","sagittarius"
"327172","scutarius"
"327174","scutarius"
"327175","scutarius"
"327178","scholasticus"
"327179","scholasticus"
"327179","scholasticus"
"327180","scholasticus"
"327181","scholasticus"
"327182","scholasticus"
"327184","scholasticus"
"327188","lactarius"
"327233","mensor"
"327245","faber"
"327299","ornatrix"
"327353","ocularius"
"327353","medicus"
"327358","sarcinatrix"
"327380","cocus"
"327385","scabillarius"
"327387","curator"
"327388","scabillarius"
"327429","structor"
"327437","scriba"
"327530","lecticarius"
"327531","lecticarius"
"327532","lecticarius"
"327561","pictor"
"327584","scriba"
"327584","scriba"
"327586","eborarius"
"327586","faber"
"327587","lecticarius"
"327588","ornatrix"
"327621","topiarius"
"327645","unctor"
"327722","aedifex"
"327917","arcarius"
"327919","exceptor"
"327921","scriba"
"327929","aquarius"
"327936","topiarius"
"327937","horrearius"
"327938","horrearius"
"327938","horrearius"
"327938","horrearius"
"327940","architectus"
"327943","barbaricarius"
"327944","cocus"
"327947","scriba"
"327954","medicus"
"327958","ornatrix"
"327962","plumbarius"
"327968","structor"
"327968","structor"
"327983","arcarius"
"327984","faber navalis"
"327984","architectus"
"327985","argentarius"
"327986","brattiarius"
"327986","aurifex"
"327987","centonarius"
"327987","centonarius"
"327988","cocus"
"327989","coactor"
"327991","scriba"
"327996","cullearius"
"328003","dulciarius"
"328007","infector"
"328008","inpiliarius"
"328015","lanarius"
"328017","redemptor"
"328019","subaedianus"
"328020","subaedianus"
"328022","medicus"
"328023","medicus"
"328024","ocularius"
"328024","medicus"
"328025","medicus"
"328026","medicus"
"328027","machinarius"
"328027","mensor"
"328029","negotiator eborarius"
"328029","eborarius"
"328029","negotians"
"328029","curator"
"328029","curator"
"328029","curator"
"328029","curator"
"328029","curator"
"328029","curator"
"328029","curator"
"328029","curator"
"328029","curator"
"328029","curator"
"328029","curator"
"328030","negotiator marmorarius"
"328031","negotiator"
"328032","purpurarius"
"328032","negotians"
"328033","negotiator vestiarius"
"328037","officinator"
"328041","peponarius"
"328041","curator"
"328044","porcinarius"
"328045","aerarius"
"328047","quadratarius"
"328048","poeta"
"328054","scriba"
"328058","sutor"
"328059","topiarius"
"328061","vascularius"
"328062","vestiarius"
"328063","vestiarius"
"328064","vestiarius"
"328064","vestiarius"
"328065","vestiarius"
"328066","vestiarius"
"328069","negotiator vinarius"
"328076","aurarius"
"328081","cellarius"
"328088","essedarius"
"328098","pantomimus"
"328099","pantomimus"
"328100","curator"
"328103","scabillarius"
"328108","poeta"
"328114","gladiator"
"328118","curator"
"328119","curator"
"328120","curator"
"328123","curator"
"328125","liticinus"
"328127","curator"
"328133","curator"
"328134","scalarius"
"328238","ornatrix"
"328438","faber"
"328442","tector"
"328578","aerarius"
"328604","fossor"
"328679","scholasticus"
"329021","signator"
"329220","aerarius"
"329261","aerarius"
"329694","ocularius"
"329694","medicus"
"329894","pictor"
"330333","aerarius"
"330427","vestiarius"
"330582","aerarius"
"330856","frumentarius"
"330878","faber"
"330893","curator"
"330910","curator"
"330911","curator"
"330916","curator"
"330917","curator"
"330921","scriba"
"330989","curator"
"330995","curator"
"331036","curator"
"331040","aerarius"
"331108","scholasticus"
"331150","medicus"
"331194","sagarius"
"331217","sagarius"
"331275","curator"
"331355","medicus"
"331383","marmorarius"
"331525","pistor"
"331526","vestificus"
"331542","exceptor"
"331543","exceptor"
"331552","mensor"
"331560","aurifex"
"331562","cellarius"
"331571","horrearius"
"331572","lapidarius"
"331575","margaritarius"
"331576","margaritarius"
"331577","medicus"
"331581","ornatrix"
"331584","pictor"
"331585","parasitus"
"331585","poeta"
"331586","politor"
"331587","tonsor"
"331589","vascularius"
"331589","vascularius"
"331590","vestiarius"
"331594","unguentarius"
"331604","curator"
"331605","curator"
"331754","tector"
"332189","redemptor"
"332227","curator"
"332305","scriptor"
"332531","mensor"
"332560","aerarius"
"332879","aerarius"
"332880","aerarius"
"333112","scriptor"
"333287","frumentarius"
"333333","cocus"
"333380","structor"
"333380","tector"
"333479","medicus"
"333588","frumentarius"
"333603","venator"
"333751","aerarius"
"333752","scriba"
"333754","aquarius"
"333758","curator"
"333761","coactarius"
"333761","coriarius"
"333781","mensor"
"333875","nauta"
"336435","negotians"
"336436","negotians"
"336437","negotiator"
"336449","negotiator"
"336449","figulus"
"336450","negotiator"
"336450","figulus"
"336451","negotiator"
"336451","figulus"
"336452","negotiator"
"336452","figulus"
"336453","negotiator"
"336453","figulus"
"336454","negotiator"
"336455","negotiator"
"336456","negotiator"
"336457","negotiator"
"336458","negotiator"
"336459","negotiator"
"336460","negotiator"
"336461","negotiator"
"336462","negotiator"
"336535","negotiator"
"336536","negotiator"
"336537","negotiator"
"337019","figulus"
"337020","figulus"
"337021","figulus"
"337022","figulus"
"337023","figulus"
"337024","figulus"
"337025","figulus"
"337026","figulus"
"337027","figulus"
"339287","negotians"
"339288","negotians"
"339289","negotians"
"339290","negotians"
"341826","figulus"
"343047","officinator"
"343048","officinator"
"343049","officinator"
"343050","officinator"
"343449","figulus"
"345768","curator"
"345878","medicus"
"346725","copo"
"347579","cellarius"
"347853","circitor"
"347941","figulus"
"349283","figulus"
"349317","figulus"
"349318","figulus"
"349319","figulus"
"349320","figulus"
"349449","figulus"
"349450","figulus"
"349451","figulus"
"349452","figulus"
"349453","figulus"
"349454","figulus"
"349455","figulus"
"349456","figulus"
"349457","figulus"
"349458","figulus"
"349459","figulus"
"349460","figulus"
"349461","figulus"
"349462","figulus"
"349956","sutor"
"350277","lucernarius"
"352764","redemptor"
"352770","exceptor"
"352775","linarius"
"352777","medicus"
"352828","curator"
"352902","officinator"
"352927","officinator"
"352928","officinator"
"352935","officinator"
"352936","officinator"
"352939","curator"
"352941","officinator"
"352948","officinator"
"352949","officinator"
"353377","officinator"
"353382","officinator"
"353397","plumbarius"
"353398","plumbarius"
"353399","plumbarius"
"353421","officinator"
"353543","gerulus"
"353629","curator"
"353630","curator"
"353631","curator"
"353784","arcarius"
"354120","centonarius"
"354126","scriba"
"354314","officinator"
"354316","redemptor"
"354386","curator"
"354393","curator"
"354463","architectus"
"354671","curator"
"354711","vexillarius"
"354717","frumentarius"
"354733","capulator"
"355366","aerarius"
"355379","vestiarius"
"355409","scriba"
"355433","faber"
"355443","scriba"
"355485","faber"
"355490","pistor"
"355495","scholasticus"
"355513","curator"
"355557","scriba"
"355587","cocus"
"355722","argentarius"
"355722","argentarius"
"355722","exceptor"
"355722","exceptor"
"355722","curator"
"355727","lintearius"
"355740","conditor"
"355759","faber argentarius"
"355775","magnarius"
"355775","magnarius"
"355775","plumarius"
"355775","plumarius"
"355817","medicus"
"355852","horrearius"
"355882","curator"
"355883","inaurator"
"356573","possessor"
"356574","curator"
"356582","medicus"
"357094","fossor"
"357115","fossor"
"357671","agricola"
"358094","fossor"
"358094","fossor"
"358099","fossor"
"358140","fossor"
"358260","fossor"
"358425","fossor"
"358451","fossor"
"358454","fossor"
"358456","fossor"
"358483","fossor"
"358488","fossor"
"358563","fossor"
"358589","fossor"
"358601","fossor"
"358698","mensor"
"359187","fossor"
"359187","faber"
"360088","fossor"
"360995","pistor"
"361134","mensor"
"361262","fossor"
"361393","fossor"
"361601","arcarius"
"361602","scholasticus"
"362014","tonsor"
"362080","curator"
"362578","horrearius"
"362603","caudicarius"
"362720","fossor"
"362960","fossor"
"362987","fossor"
"363003","fossor"
"363008","fossor"
"363011","fossor"
"363013","mensor"
"363698","fossor"
"364090","quadratarius"
"365380","siricarius"
"365609","mensor"
"367374","fossor"
"367559","fossor"
"367568","fossor"
"368172","fossor"
"368323","fossor"
"368415","susceptor"
"368527","fossor"
"368804","fossor"
"369609","factor"
"372138","molendinarius"
"372519","fossor"
"372532","porcinarius"
"373255","fossor"
"373278","fossor"
"373496","faber"
"373510","fossor"
"373550","fossor"
"373584","fossor"
