"","iter","province","urb_pop_grand_total","rural_pop_min_grand_total","rural_pop_max_grand_total","tot_pop_min_grand_total","tot_pop_max_grand_total"
"11981",211,"Arabia",43097188.5840764,600987239.131186,746145980.984235,644084427.715263,789243169.568312
"11982",211,"Asia",546130950.08298,1064442075.87856,1202068582.58016,1610573025.96154,1748199532.66314
"11983",211,"Baetica",104829866.175836,592637022.324911,770763978.49189,697466888.500747,875593844.667725
"11984",211,"Belgica",76496326.7262986,480278937.698239,663849816.453168,556775264.424537,740346143.179466
"11985",211,"Bithynia et Pontus",35405496.7595171,338653492.155852,382439526.327077,374058988.915369,417845023.086594
"11986",211,"Britannia",70351556.7252702,499764463.37168,689803136.73733,570116020.09695,760154693.4626
"11987",211,"Bruttium et Lucania (Regio III)",47274944.7640788,590120289.07251,652853108.123466,637395233.836589,700128052.887545
"11988",211,"Cappadocia",8103985.50244558,1211842808.335,1368527419.13916,1219946793.83744,1376631404.6416
"11989",211,"Cilicia",52147082.5010066,322263909.851861,363930861.162766,374410992.352867,416077943.663773
"11990",211,"Corsica",1350485.4979081,183762230.303046,203297099.643193,185112715.800954,204647585.141101
"11991",211,"Creta",35689711.7633496,12169649.7105489,18092358.1893418,47859361.4738985,53782069.9526914
"11992",211,"Cyprus",29783556.622649,86779608.5154841,107739818.600507,116563165.138133,137523375.223156
"11993",211,"Cyrene",41435563.3912308,776425700.33818,905467676.871763,817861263.729411,946903240.262994
"11994",211,"Dacia",12344499.0533832,178282512.024159,216802256.361095,190627011.077542,229146755.414478
"11995",211,"Dalmatia",53637195.3398829,460961047.232656,560556355.191308,514598242.572538,614193550.531191
"11996",211,"Epirus",83215925.1687176,64418242.0279319,95769223.9643347,147634167.196649,178985149.133052
"11997",211,"Etruria (Regio VII)",120886540.329086,662357572.423192,732769585.884313,783244112.752277,853656126.213399
"11998",211,"Galatia",29444887.5685139,815165185.806235,920561561.475316,844610073.374749,950006449.04383
"11999",211,"Germania Inferior",30979564.3718376,225044144.85593,311059891.513159,256023709.227768,342039455.884997
"12000",211,"Germania Superior",47292588.6734373,517817872.686167,715736778.686022,565110461.359605,763029367.35946
"12001",211,"Hispania Citerior",85424487.9136027,2843180687.17964,3697746133.75478,2928605175.09324,3783170621.66838
"12002",211,"Iudaea",17918067.5696788,26084994.0569183,32385402.2386634,44003061.6265971,50303469.8083422
"12003",211,"Latium et Campania (Regio I)",1078664073.0314,440834707.511279,487697702.140985,1519498780.54268,1566361775.17239
"12004",211,"Liguria (Regio IX)",20498574.1237283,287824375.871641,318421586.007202,308322949.995369,338920160.13093
"12005",211,"Lugdunensis",185052556.928082,856516418.837823,1183891740.41162,1041568975.7659,1368944297.33971
"12006",211,"Lusitania",25282218.8189097,610822526.624804,794415439.870524,636104745.443714,819697658.689434
"12007",211,"Lycia et Pamphylia",47277215.5558326,164019482.120837,185226299.16315,211296697.67667,232503514.718983
"12008",211,"Macedonia",205095098.262982,209680477.974442,311727486.251114,414775576.237424,516822584.514096
"12009",211,"Mauretania Caesariensis",51085114.1361716,534275427.785566,623072021.181103,585360541.921737,674157135.317275
"12010",211,"Mauretania Tingitana",7481631.4400042,134374721.60704,156707804.688615,141856353.047044,164189436.128619
"12011",211,"Moesia Inferior",17039586.805313,321570359.929077,391048896.607571,338609946.73439,408088483.412884
"12012",211,"Moesia Superior",20657145.060347,285455587.475499,347131161.396155,306112732.535846,367788306.456502
"12013",211,"Narbonensis",132169932.169702,586413593.479502,810550964.951128,718583525.649204,942720897.12083
"12014",211,"Noricum",15512529.3291338,301569444.586901,366726580.715571,317081973.916035,382239110.044705
"12015",211,"Numidia",72465261.8233422,298933662.990763,348616447.458035,371398924.814105,421081709.281377
"12016",211,"Pannonia Inferior",18580125.8438906,129254740.263537,157181537.416888,147834866.107428,175761663.260778
"12017",211,"Pannonia Superior",25969804.1726809,319206782.96232,388174644.872736,345176587.135001,414144449.045417
"12018",211,"Picenum (Regio V)",37975333.0173675,145139357.37342,160568416.858206,183114690.390788,198543749.875574
"12019",211,"Raetia",10503295.4318062,436487975.5429,603321194.630917,446991270.974706,613824490.062724
"12020",211,"Samnium (Regio IV)",39913517.6355328,307683998.000685,340392388.016877,347597515.636218,380305905.65241
"12021",211,"Sardinia",8357479.50380426,501988991.466182,555353000.720488,510346470.969986,563710480.224293
"12022",211,"Sicilia",213915297.381276,558653317.554116,618041035.840196,772568614.935392,831956333.221472
"12023",211,"Syria",121597630.366846,537036525.669811,666749007.598809,658634156.036657,788346637.965655
"12024",211,"Thracia",73402299.2545708,179774883.909638,267267478.563588,253177183.164208,340669777.818159
"12025",211,"Transpadana (Regio XI)",51969603.0849528,394441250.308944,436372382.046093,446410853.393897,488341985.131045
"12026",211,"Umbria (Regio VI)",66113986.6994015,287825192.786787,318422489.764626,353939179.486189,384536476.464028
"12027",211,"Venetia et Histria (Regio X)",97557644.1220402,1146862444.08105,1268779815.01902,1244420088.20309,1366337459.14106
"12028",212,"Achaia",567204062.516127,121855026.34098,181159263.920445,689059088.857107,748363326.436571
"12029",212,"Aegyptus",687365894.147848,2797534289.72777,3494514326.5029,3484900183.87562,4181880220.65075
"12030",212,"Aemilia (Regio VIII)",61676485.8028075,555364943.740991,614403090.993486,617041429.543798,676079576.796293
"12031",212,"Africa Proconsularis",376639479.480451,1115988799.12333,1301466173.66862,1492628278.60378,1678105653.14907
"12032",212,"Alpes Cottiae",640782.193823494,64155574.5872276,88676939.7348377,64796356.7810511,89317721.9286612
"12033",212,"Alpes Graiae",0,25263825.6095193,34920094.7144631,25263825.6095193,34920094.7144631
"12034",212,"Alpes Maritimae",2941190.26964984,43361325.3988291,59934770.5005227,46302515.6684789,62875960.7701725
"12035",212,"Alpes Poeninae",1792297.86050805,26647243.2330655,36832278.371466,28439541.0935736,38624576.231974
"12036",212,"Apulia et Calabria (Regio II)",97714600.4090376,641747995.660992,709969105.21035,739462596.070029,807683705.619387
"12037",212,"Aquitania",171799606.888446,1218732568.91424,1684553139.17503,1390532175.80268,1856352746.06347
"12038",212,"Arabia",66040529.4936755,920930501.388442,1143366360.60718,986971030.882117,1209406890.10086
"12039",212,"Asia",662021510.405329,1290319749.69563,1457150997.44776,1952341260.10095,2119172507.85309
"12040",212,"Baetica",119724163.531992,676839286.019198,880274639.011256,796563449.55119,999998802.543249
"12041",212,"Belgica",102589615.716419,644104544.149481,890292390.20875,746694159.8659,992882005.925169
"12042",212,"Bithynia et Pontus",32945512.4611125,315123748.202201,355867515.877852,348069260.663314,388813028.338965
"12043",212,"Britannia",89448612.8299529,635426422.259185,877051433.955565,724875035.089138,966500046.785518
"12044",212,"Bruttium et Lucania (Regio III)",51083370.8926146,637659837.539429,705446354.873537,688743208.432044,756529725.766152
"12045",212,"Cappadocia",11313748.4428774,1691819991.74045,1910563012.80995,1703133740.18333,1921876761.25283
"12046",212,"Cilicia",67205624.8053155,415324240.112189,469023380.357053,482529864.917504,536229005.162368
"12047",212,"Corsica",1428816.13002634,194420776.197388,215088703.73485,195849592.327414,216517519.864876
"12048",212,"Creta",32888210.884918,11214380.455914,16672179.8002188,44102591.340832,49560390.6851367
"12049",212,"Cyprus",38568133.7248548,112375012.434564,139517378.126561,150943146.159419,178085511.851416
"12050",212,"Cyrene",38183035.939943,715479361.069394,834392054.043319,753662397.009337,872575089.983262
"12051",212,"Dacia",13482764.3684943,194721639.999333,236793224.612336,208204404.367827,250275988.980831
"12052",212,"Dalmatia",71229116.4727208,612146998.266107,744407563.826447,683376114.738828,815636680.299168
"12053",212,"Epirus",97528913.7422503,75498063.1102968,112241357.219099,173026976.852547,209770270.961349
"12054",212,"Etruria (Regio VII)",130625048.984677,715716490.087475,791800830.680153,846341539.072152,922425879.66483
"12055",212,"Galatia",39372009.095687,1089991973.49186,1230921941.44776,1129363982.58755,1270293950.54344
"12056",212,"Germania Inferior",41794399.0110454,303606102.149019,419649581.452856,345400501.160065,461443980.463902
"12057",212,"Germania Superior",63802230.9661562,698585897.669054,965597455.026755,762388128.63521,1029399685.99291
"12058",212,"Hispania Citerior",94266881.1804033,3137481798.94096,4080504360.51196,3231748680.12136,4174771241.69236
"12059",212,"Iudaea",12415852.3159669,18074908.614678,22440610.2848308,30490760.9306449,34856462.6007976
"12060",212,"Latium et Campania (Regio I)",1100433715.13477,449731651.471127,497540436.960552,1550165366.60589,1597974152.09532
"12061",212,"Liguria (Regio IX)",23351424.65361,327881792.463743,362737311.817363,351233217.117353,386088736.470973
"12062",212,"Lugdunensis",246954980.578676,1143032007.18062,1579918519.44111,1389986987.7593,1826873500.01979
"12063",212,"Lusitania",29827912.660576,720647230.600261,937249793.081769,750475143.260837,967077705.742346
"12064",212,"Lycia et Pamphylia",67726570.9005623,234964706.663228,265344351.088253,302691277.56379,333070921.988815
"12065",212,"Macedonia",244642680.656445,250112238.895233,371836521.28527,494754919.551679,616479201.941715
"12066",212,"Mauretania Caesariensis",73105351.4310984,764574838.868929,891647201.842641,837680190.300027,964752553.273739
"12067",212,"Mauretania Tingitana",10706588.5032875,192296942.321658,224256700.361278,203003530.824945,234963288.864565
"12068",212,"Moesia Inferior",22717200.1896527,428718039.060063,521346918.189769,451435239.249716,544064118.379422
"12069",212,"Moesia Superior",27540133.7511469,380569775.548423,462795734.169109,408109909.29957,490335867.920256
"12070",212,"Narbonensis",161381290.508877,716018998.679367,989693787.381804,877400289.188245,1151075077.89068
"12071",212,"Noricum",20927887.5800379,406846059.722585,494749275.955483,427773947.302623,515677163.53552
"12072",212,"Numidia",89224993.6426913,368070900.577988,429244296.170627,457295894.22068,518469289.813319
"12073",212,"Pannonia Inferior",22873129.2725545,159119502.632995,193498884.496387,181992631.90555,216372013.768942
"12074",212,"Pannonia Superior",31970218.7711485,392960632.921339,477863761.908883,424930851.692487,509833980.680031
"12075",212,"Picenum (Regio V)",40903307.2983597,156329892.69683,172948563.58886,197233199.99519,213851870.88722
"12076",212,"Raetia",14184028.8968465,589449101.800791,814746696.813924,603633130.697638,828930725.71077
"12077",212,"Samnium (Regio IV)",42248300.2417136,325682292.545706,360303993.755948,367930592.787419,402552293.997661
"12078",212,"Sardinia",8842228.62066801,531105272.299152,587564491.819491,539947500.91982,596406720.440159
"12079",212,"Sicilia",235498307.00612,615018711.134318,680398360.390541,850517018.140439,915896667.396661
"12080",212,"Syria",94847542.6383695,418894633.169736,520071852.852166,513742175.808105,614919395.490536
"12081",212,"Thracia",105481493.208561,258342359.691183,384072066.015272,363823852.899744,489553559.223832
"12082",212,"Transpadana (Regio XI)",59202374.9257526,449336870.031512,497103688.22533,508539244.957265,556306063.151082
"12083",212,"Umbria (Regio VI)",69708055.4052297,303471859.548048,335732477.602727,373179914.953278,405440533.007956
"12084",212,"Venetia et Histria (Regio X)",111135045.898752,1306474869.39168,1445359861.30576,1417609915.29043,1556494907.20451
"12085",213,"Achaia",483837955.644528,103945106.754509,154532969.161947,587783062.399037,638370924.806475
"12086",213,"Aegyptus",515367034.881324,2097510167.65711,2620085608.1648,2612877202.53844,3135452643.04612
"12087",213,"Aemilia (Regio VIII)",54154488.52403,487633237.870064,539471156.75032,541787726.394094,593625645.27435
"12088",213,"Africa Proconsularis",339426103.840139,1005724972.16221,1172876495.09669,1345151076.00235,1512302598.93683
"12089",213,"Alpes Cottiae",436328.238129576,43685497.3431836,60382846.5431458,44121825.5813132,60819174.7812753
"12090",213,"Alpes Graiae",0,18678110.231051,25817205.5347676,18678110.231051,25817205.5347676
"12091",213,"Alpes Maritimae",2002746.61301475,29526055.6498014,40811422.457218,31528802.2628161,42814169.0702327
"12092",213,"Alpes Poeninae",1323749.97390082,19681040.920453,27203473.6007078,21004790.8943538,28527223.5746086
"12093",213,"Apulia et Calabria (Regio II)",86983088.3699749,571267982.30934,631996704.279129,658251070.679315,718979792.649104
"12094",213,"Aquitania",128425333.682192,911038969.569912,1259253748.72605,1039464303.2521,1387679082.40824
"12095",213,"Arabia",42902957.1121608,598278695.026709,742783231.883612,641181652.13887,785686188.995773
"12096",213,"Asia",545673282.692302,1063550054.60175,1201061227.85777,1609223337.29405,1746734510.55008
"12097",213,"Baetica",104850360.170858,592752881.484413,770914661.057032,697603241.655272,875765021.227891
"12098",213,"Belgica",76305863.294666,479083121.133841,662196938.209972,555388984.428507,738502801.504638
"12099",213,"Bithynia et Pontus",35454887.8366549,339125917.691008,382973033.885908,374580805.527663,418427921.722562
"12100",213,"Britannia",70189488.0572787,498613157.492204,688214039.342031,568802645.549482,758403527.39931
"12101",213,"Bruttium et Lucania (Regio III)",47331743.7364523,590829295.210187,653637485.256793,638161038.94664,700969228.993246
"12102",213,"Cappadocia",8078738.70557149,1208067487.01734,1364263969.53683,1216146225.72291,1372342708.2424
"12103",213,"Cilicia",52050443.1709078,321666688.169085,363256422.000721,373717131.339992,415306865.171629
"12104",213,"Corsica",1352107.82646116,183982982.553742,203541318.992469,185335090.380203,204893426.81893
"12105",213,"Creta",35743741.5201819,12188073.0371074,18119747.7552754,47931814.5572893,53863489.2754573
"12106",213,"Cyprus",29726056.5074523,86612071.8592819,107531816.17624,116338128.366734,137257872.683693
"12107",213,"Cyrene",41498291.6483005,777601111.674247,906838441.609939,819099403.322547,948336733.258239
"12108",213,"Dacia",12332998.537914,178116418.545715,216600276.702604,190449417.083629,228933275.240518
"12109",213,"Dalmatia",53511998.6557696,459885099.949185,559247938.588167,513397098.604954,612759937.243936
"12110",213,"Epirus",83194379.8708957,64401563.607223,95744428.5126433,147595943.478119,178938808.383539
"12111",213,"Etruria (Regio VII)",121031780.715907,663153368.793663,733649979.49815,784185149.509569,854681760.214057
"12112",213,"Galatia",29372950.7785764,813173656.152769,918312537.989719,842546606.931346,947685488.768296
"12113",213,"Germania Inferior",30899532.1545718,224462768.640328,310256303.298636,255362300.7949,341155835.453208
"12114",213,"Germania Superior",47170413.594203,516480148.501491,713887753.286911,563650562.095694,761058166.881114
