inscription_id	occupation_original	occupation_stripped	translation	category	hisco_code	matched_forms	form_count
51961	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
52113	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
52124	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
52229	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
52319	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
52322	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλος	1
52322	πιλοποιός	πιλοποιος	Hatter/felter	Textiles	79120	πιλοποιος	1
52402	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
52544	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
52559	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλος	1
52625	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
52976	γραμματικός	γραμματικος	Grammarian	Literature and Scholarship	13920	γραμματικος	1
53261	γεωργός	γεωργος	Farmer	Agriculture, Animal Husbandry	61110	γεωργος	1
60010	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
60047	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεις	1
60236	κιθαριστής	κιθαριστης	Kithara teacher/player	Education and Training	13920	κιθαριστης	1
60236	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλον	1
60805	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
62863	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
62972	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτονος	1
63651	κυβερνήτης	κυβερνητης	Helmsman	Seafaring/Maritime	98110	κυβερνητης	1
63652	ναύτης	ναυτης	Sailor	Seafaring/Maritime	98110	ναυτης	1
65323	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
66085	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
66108	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιοι	1
66108	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
66239	μουσικός	μουσικος	Musician	Drama and Entertainment	17320	μουσικοι	1
66265	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον|ιατρων	2
66266	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
66304	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
66339	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
66346	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
69929	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
71332	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτων	1
71840	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιοι	1
71877	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
71879	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
71924	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεων	1
71939	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιοι	1
72869	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
75195	λιθοκόπος	λιθοκοπος	Stonecutter/quarryman	Stonework	82120	λιθοκοπος	1
75744	ῥάπτης	ραπτης	Clothes mender	Textiles	79120	ραπτης	1
75952	ῥάπτης	ραπτης	Clothes mender	Textiles	79120	ραπτης	1
76038	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
76124	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
76245	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
78496	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρεται	1
82786	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
82787	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
83850	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
83850	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιου	1
85382	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
85383	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
85395	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
85407	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
85407	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιου	1
85588	ἱματιοπώλης	ιματιοπωλης	Clothes dealer	Textiles	45190	ιματιοπωλης	1
85588	ἱματιόπωλις	ιματιοπωλις	Clothes dealer	Textiles	45190	ιματιοπωλης	1
85604	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονος	1
85623	χωνευτής	χωνευτης	Metal-caster	Metalwork	72110	χωνευτης	1
85816	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
85866	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετης	1
85866	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
85874	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
88803	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
89322	ἱματιοπώλης	ιματιοπωλης	Clothes dealer	Textiles	45190	ιματιοπωλης	1
89322	ἱματιόπωλις	ιματιοπωλις	Clothes dealer	Textiles	45190	ιματιοπωλης	1
89418	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
89727	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
90170	ποιητής	ποιητης	Maker, poet	Literature and Scholarship	17150	ποιητης	1
90346	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτων	1
94554	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτων	1
96423	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτον	1
97005	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
97005	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
97025	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιους	1
97601	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιον	1
100878	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
100879	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκει	1
100879	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
100882	ἀργυροκόπος	αργυροκοπος	Coin minter	Metalwork	72110	αργυροκοπος	1
100885	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
101129	σκυτότομος	σκυτοτομος	Leather worker/shoemaker	Leatherwork and Footwear	80110	σκυτοτομος	1
101147	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλος	1
101151	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλους	1
101152	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλους	1
101152	ὑποδιδάσκαλος	υποδιδασκαλος	Teacher’s assistant	Education and Training	13990	υποδιδασκαλους	1
101163	ὑποκριτής	υποκριτης	Actor	Drama and Entertainment	17120	υποκριτην	1
101186	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλον	1
101186	μυλωθρός	μυλωθρος	Miller	Food Preparation and Retail	54120	μυλωθρον	1
101191	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλον	1
101205	καναβιουργός	καναβιουργος	Maker of frames (?)	Woodwork	73990	καναβιουργον	1
101205	κάπηλος	καπηλος	Retailer	Miscellaneous Retail	49190	καπηλον	1
101205	σινδονοπώλης	σινδονοπωλης	Linen seller	Textiles	45190	σινδονοπωλην	1
101354	χρυσόχοος	χρυσοχοος	Goldsmith	Metalwork	72110	χρυσοχοος	1
101381	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
101385	δικτυοπλόκος	δικτυοπλοκος	Net maker	Cordage and Basketry	71990	δικτυοπλοκον	1
101414	κροκοπώλης	κροκοπωλης	Saffron Seller	Food Preparation and Retail	45190	κροκοπωλης	1
102055	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
102275	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλους	1
102275	ὁπλομάχος	οπλομαχος	Weapons trainer	Education and Training	18190	οπλομαχον	1
102275	παιδοτρίβης	παιδοτριβης	Physical trainer	Education and Training	18190	παιδοτριβην	1
102811	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
102811	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιοι|ιεροποιοις|ιεροποιους	3
102837	περσικοποιός	περσικοποιος	Maker of slippers	Leatherwork and Footwear	80110	περσικοποιος	1
103167	ναύτης	ναυτης	Sailor	Seafaring/Maritime	98110	ναυται	1
103208	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
103448	κροκοπώλης	κροκοπωλης	Saffron Seller	Food Preparation and Retail	45190	κροκοπωλης	1
104157	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
104158	ἀγαλματοποιός	αγαλματοποιος	Statue maker	Stonework	16120	αγαλματοποιος	1
104189	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
104289	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλοις|διδασκαλων	2
104289	παιδοτρίβης	παιδοτριβης	Physical trainer	Education and Training	18190	παιδοτριβην	1
104289	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
104538	σοφιστής	σοφιστης	Philosopher/sophist	Education and Training	19190	σοφιστην	1
104626	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικου	1
104626	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
108875	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
109168	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρε	1
109201	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονων|τεκτων	2
109227	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονι	1
109244	οἰκοδομος	οικοδομος	Builder	Construction	95110	οικοδομος	1
109248	οἰκοδομος	οικοδομος	Builder	Construction	95110	οικοδομος	1
109261	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονες	1
109348	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
109495	ναυπηγός	ναυπηγος	Shipwright	Woodwork	73210	ναυπηγος	1
110399	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλος	1
110414	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
110526	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
113112	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτων	1
113119	οἰκοδομος	οικοδομος	Builder	Construction	95110	οικοδομοι	1
118725	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
118727	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
125321	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
128841	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
128847	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεα	1
128953	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
130214	λινουργός	λινουργος	Linen worker	Textiles	75130	λινουργων	1
130215	λινουργός	λινουργος	Linen worker	Textiles	75130	λινουργων	1
130216	λινουργός	λινουργος	Linen worker	Textiles	75130	λινουργων	1
130217	λανάριος	λαναριος	Wool worker	Textiles	76990	λαναριων	1
130218	γναφεύς	γναφευς	Fuller	Textiles	75140	γναφεων	1
130651	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
130660	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφων	1
130815	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον	1
130815	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
130836	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
131003	ποιητής	ποιητης	Maker, poet	Literature and Scholarship	17150	ποιητης	1
131120	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικον	1
131125	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικου	1
131143	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
131160	βαφεύς	βαφευς	Dyer	Textiles	75120	βαφεις|βαφεων	2
131198	βαφεύς	βαφευς	Dyer	Textiles	75120	βαφεων	1
131250	βαφεύς	βαφευς	Dyer	Textiles	75120	βαφεων	1
131418	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
131421	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
131438	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
132086	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
132272	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
132341	γεωργός	γεωργος	Farmer	Agriculture, Animal Husbandry	61110	γεωργοις|γεωργους	2
132349	γεωργός	γεωργος	Farmer	Agriculture, Animal Husbandry	61110	γεωργω	1
132783	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
132784	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
132944	γραμματικός	γραμματικος	Grammarian	Literature and Scholarship	13920	γραμματικος	1
133001	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
133209	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
133334	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
133404	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονι|τεκτων	2
133676	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
134039	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
134191	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
134405	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
134539	λιθουργός	λιθουργος	Stonemason	Stonework	82120	λιθουργοι	1
134567	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετων	1
135477	ποιητής	ποιητης	Maker, poet	Literature and Scholarship	17150	ποιηται	1
135656	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον	1
135846	γεωργός	γεωργος	Farmer	Agriculture, Animal Husbandry	61110	γεωργοι|γεωργων	2
135864	χρυσόχοος	χρυσοχοος	Goldsmith	Metalwork	72110	χρυσοχοοι	1
136146	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
136385	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
136424	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
136456	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
136587	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
136598	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
136607	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
136656	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
136659	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
136667	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
136832	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
137001	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
137120	κηπουρός	κηπουρος	Market Gardener	Agriculture, Animal Husbandry	62210	κηπουρων	1
137569	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
137611	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικον	1
137681	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
137849	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
137966	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
138004	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφου	1
138079	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
138097	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
138106	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
138219	γεωργός	γεωργος	Farmer	Agriculture, Animal Husbandry	61110	γεωργον	1
138221	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικου	1
138291	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
138320	γεωργός	γεωργος	Farmer	Agriculture, Animal Husbandry	61110	γεωργος	1
139192	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
139397	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
139564	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
139666	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκευς	1
139667	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκευς	1
139748	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
139749	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
140039	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονι|τεκτων	2
140444	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
140511	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
140513	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλος	1
140773	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
140785	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλος	1
140805	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
140852	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκευς	1
141475	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
141489	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλος	1
141497	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκευς	1
141564	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
141566	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλος	1
141618	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
141679	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
141693	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρω	1
141714	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον	1
141832	γραμματικός	γραμματικος	Grammarian	Literature and Scholarship	13920	γραμματικου	1
142018	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
142041	παιδοτρίβης	παιδοτριβης	Physical trainer	Education and Training	18190	παιδοτριβης	1
142146	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
143168	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτονι	1
143232	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
143236	γναφεύς	γναφευς	Fuller	Textiles	75140	γναφεων	1
143238	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονων	1
143247	πιλοποιός	πιλοποιος	Hatter/felter	Textiles	79120	πιλοποιων	1
143361	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
143381	ὑφάντης	υφαντης	Weaver	Textiles	75110	υφαντων	1
143594	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατροις	1
143848	λιθουργός	λιθουργος	Stonemason	Stonework	82120	λιθουργου	1
143852	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
144240	λιθουργός	λιθουργος	Stonemason	Stonework	82120	λιθουργου	1
144240	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
144243	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
144319	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
144357	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
144361	ῥήτωρ	ρητωρ	Orator	Literature and Scholarship	17150	ρητωρ	1
144386	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτονι	1
144411	ἀργυροκόπος	αργυροκοπος	Coin minter	Metalwork	72110	αργυροκοπος	1
144649	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
145064	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
145097	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
145283	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
145307	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλος	1
145467	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
145501	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρου	1
145734	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλε	1
145796	ῥήτωρ	ρητωρ	Orator	Literature and Scholarship	17150	ρητωρ	1
145809	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφος	1
145833	λιθουργός	λιθουργος	Stonemason	Stonework	82120	λιθουργου	1
145833	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
147003	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
147010	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
147013	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
147016	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
147019	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
147021	χρυσόχοος	χρυσοχοος	Goldsmith	Metalwork	72110	χρυσοχοον	1
147045	τοξοποιός	τοξοποιος	Bowyer	Armaments	72990	τοξοποιου	1
147587	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
147591	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτων	1
147957	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
147980	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκευς	1
148169	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
148451	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
148582	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
148712	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
148746	ἀρτοκόπος	αρτοκοπος	Baker	Food Preparation and Retail	53120	αρτοκοποις	1
148848	κεραμεύς	κεραμευς	Potter	Ceramics	89120	κεραμευς	1
148892	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρου	1
148941	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρου	1
148941	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετα	1
149037	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
149089	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
149311	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
149603	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
149616	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
149678	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
149695	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικον|ιππικος	2
149696	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικος	1
149697	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικον	1
149762	λιθοκόπος	λιθοκοπος	Stonecutter/quarryman	Stonework	82120	λιθοκοπον	1
150055	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
151416	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
151712	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
151713	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
151715	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
151879	λανάριος	λαναριος	Wool worker	Textiles	76990	λαναριου	1
152767	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρου	1
152871	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτων	1
153418	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρω	1
